objectid,mode,lineabbr,route,month_,year_,servicetype,stopname,stopabbrone,stopabbrtwo,avgboardings,avgalightings
5570,Light Rail,703,Red Line,February,2018,SUN,Stadium Station,TX126109,TX126115,361.154182600000013,333.328090399999951
5571,Light Rail,703,Red Line,February,2018,SUN,West Jordan City Center Station,TX101726,TX101727,93.971474310000005,103.232739999999993
5572,Light Rail,703,Red Line,February,2018,SUN,University Medical Center,TX127252,TX127253,288.075050499999975,353.205129400000033
5573,Light Rail,701,Blue Line,February,2018,SAT,City Center Station,TX128001,TX128002,1409.285012000000052,1527.016973000000007
5574,Light Rail,703,Red Line,February,2018,WKD,South Jordan Parkway Station,TX101716,TX101717,193.482350800000006,190.176330600000000
5575,Light Rail,703,Red Line,February,2018,WKD,4800 W. Old Bingham Hwy Station,TX101720,TX101721,596.974446899999975,579.325509900000043
5576,Light Rail,703,Red Line,February,2018,SAT,Fort Douglas Station,TX127247,TX127251,480.581806799999981,486.694786899999997
5577,Light Rail,701,Blue Line,February,2018,WKD,Arena Station,TX125067,TX125069,1369.941426999999976,1263.221759000000020
5578,Light Rail,703,Red Line,February,2018,SUN,4800 W. Old Bingham Hwy Station,TX101720,TX101721,73.262674310000008,73.324804259999993
5579,Light Rail,704,Green Line,February,2018,SAT,Airport Station,TX198004,TX198005,755.586571599999957,698.036333300000024
5580,Light Rail,703,Red Line,February,2018,SUN,South Jordan Parkway Station,TX101716,TX101717,18.862933330000001,20.028099169999997
5581,Light Rail,704,Green Line,February,2018,WKD,North Temple Bridge/Guadalupe,TX101991,TX101992,1420.247675999999956,1455.298999000000094
5582,Light Rail,704,Green Line,February,2018,SAT,Decker Lake Station,TX101742,TX101743,216.726105399999994,211.728264599999989
5583,Light Rail,703,Red Line,February,2018,SAT,South Jordan Parkway Station,TX101716,TX101717,40.863251869999999,40.146275690000003
5584,Light Rail,704,Green Line,February,2018,SAT,Arena Station,TX125067,TX125069,607.294879899999955,523.298167599999942
5585,Light Rail,703,Red Line,February,2018,WKD,University South Campus Station,TX127236,TX127243,1208.602923000000146,1628.117349999999988
5586,Light Rail,704,Green Line,February,2018,WKD,River Trail Station,TX101738,TX101739,290.970988499999976,297.741049099999998
5587,Light Rail,704,Green Line,February,2018,SUN,Fairpark Station,TX101995,TX101996,42.831111110000002,43.862222220000000
5588,Light Rail,701,Blue Line,February,2018,SUN,Arena Station,TX125067,TX125069,346.800000000000011,380.996270400000014
5589,Light Rail,701,Blue Line,February,2018,WKD,900 South Station,TX136084,TX136085,328.734029599999985,362.372352299999989
5590,Light Rail,703,Red Line,February,2018,SUN,Murray Central Station,TX153027,TX153034,339.424099599999977,352.975224199999957
5591,Light Rail,703,Red Line,February,2018,WKD,Stadium Station,TX126109,TX126115,2718.489526000000296,2255.979065999999875
5592,Light Rail,704,Green Line,February,2018,SUN,Airport Station,TX198004,TX198005,731.195555600000034,756.000000000000000
5593,Light Rail,703,Red Line,February,2018,SUN,900 South Station,TX136084,TX136085,177.981540400000000,189.218490800000012
5594,Light Rail,704,Green Line,February,2018,SUN,Central Pointe Station,TX125094,TX125096,481.038126400000010,534.567298800000003
5595,Light Rail,704,Green Line,February,2018,SAT,Central Pointe Station,TX125094,TX125096,585.543336400000044,684.062978600000065
5596,Light Rail,703,Red Line,February,2018,SAT,900 East Station,TX126101,TX126106,604.379538000000025,522.835113699999965
5597,Light Rail,701,Blue Line,February,2018,WKD,Midvale Fort Union Station,TX153046,TX153047,755.250383499999998,758.850180799999976
5598,Light Rail,703,Red Line,February,2018,SAT,900 South Station,TX136084,TX136085,238.876737700000007,244.966711599999996
5599,Light Rail,703,Red Line,February,2018,SUN,Fort Douglas Station,TX127247,TX127251,270.362286999999981,304.499417899999969
5600,Light Rail,701,Blue Line,February,2018,SAT,900 South Station,TX136084,TX136085,283.344903299999999,298.474939599999971
5601,Light Rail,703,Red Line,February,2018,SAT,Library Station,TX126074,TX126076,888.355352800000105,776.012711800000034
5602,Light Rail,703,Red Line,February,2018,WKD,University Medical Center,TX127252,TX127253,1717.110817999999881,1875.904543000000103
5603,Light Rail,701,Blue Line,February,2018,WKD,Temple Square Station,TX125078,TX125084,522.708468799999991,569.709599800000092
5604,Light Rail,701,Blue Line,February,2018,SUN,Central Pointe Station,TX125094,TX125096,389.566806499999984,483.823869500000001
5605,Light Rail,703,Red Line,February,2018,WKD,Fashion Place West Station,TX153041,TX153045,1061.002511000000140,1083.030126999999993
5606,Light Rail,704,Green Line,February,2018,SUN,West Valley Central Station,TX101744,TX101745,506.199999999999989,504.804444399999966
5607,Light Rail,704,Green Line,February,2018,WKD,Courthouse Station,TX125085,TX125091,1469.395083999999997,1392.537514999999985
5608,Light Rail,701,Blue Line,February,2018,SAT,Ballpark Station,TX125092,TX125093,467.153061900000012,463.933157300000005
5609,Light Rail,703,Red Line,February,2018,SAT,University South Campus Station,TX127236,TX127243,763.768901600000049,1121.069674000000077
5610,Light Rail,701,Blue Line,February,2018,SUN,City Center Station,TX128001,TX128002,548.970536100000004,624.879067599999985
5611,Light Rail,704,Green Line,February,2018,SUN,Decker Lake Station,TX101742,TX101743,127.881250000000009,133.248888899999997
5612,Light Rail,704,Green Line,February,2018,SUN,Temple Square Station,TX125078,TX125084,255.431111099999981,227.911111099999999
5613,Light Rail,703,Red Line,February,2018,SAT,Stadium Station,TX126109,TX126115,1064.106614000000036,838.786442699999952
5614,Light Rail,701,Blue Line,February,2018,WKD,Historic Sandy Station,TX173021,TX173022,784.065013200000067,828.908245599999987
5615,Light Rail,701,Blue Line,February,2018,SUN,Murray Central Station,TX153027,TX153034,282.758135200000027,293.065734299999974
5616,Light Rail,704,Green Line,February,2018,WKD,Fairpark Station,TX101995,TX101996,139.815986600000002,153.128743600000007
5617,Light Rail,701,Blue Line,February,2018,WKD,Murray North Station,TX136045,TX136048,367.079268700000000,355.644660500000043
5618,Light Rail,701,Blue Line,February,2018,SUN,Courthouse Station,TX125085,TX125091,962.835337999999979,981.925221400000055
5619,Light Rail,701,Blue Line,February,2018,SUN,Fashion Place West Station,TX153041,TX153045,324.529603699999996,279.803087800000014
5620,Light Rail,701,Blue Line,February,2018,SAT,Kimballs Lane Station,TX198095,TX198096,131.958972600000010,123.018853699999994
5621,Light Rail,703,Red Line,February,2018,SAT,Fashion Place West Station,TX153041,TX153045,442.137802100000044,513.143293799999924
5622,Light Rail,703,Red Line,February,2018,SAT,5600 W. Old Bingham Hwy Station,TX101718,TX101719,44.623797570000001,45.906349740000003
5623,Light Rail,704,Green Line,February,2018,WKD,Power Station,TX101997,TX101998,498.279818900000009,482.636465099999953
5624,Light Rail,701,Blue Line,February,2018,SUN,Historic Sandy Station,TX173021,TX173022,245.266666700000002,231.983869499999997
5625,Light Rail,703,Red Line,February,2018,SUN,Fashion Place West Station,TX153041,TX153045,225.234150000000000,292.470927399999994
5626,Light Rail,703,Red Line,February,2018,SAT,West Jordan City Center Station,TX101726,TX101727,216.009913099999977,216.195378699999992
5627,Light Rail,704,Green Line,February,2018,SAT,West Valley Central Station,TX101744,TX101745,770.064772199999993,774.009835400000043
5628,Light Rail,703,Red Line,February,2018,SAT,4800 W. Old Bingham Hwy Station,TX101720,TX101721,189.358133900000013,184.886515400000008
5629,Light Rail,701,Blue Line,February,2018,SAT,Salt Lake Central Station,TX101394,TX101404,912.550613300000009,823.239809100000002
5630,Light Rail,701,Blue Line,February,2018,SAT,Planetarium Station,TX101395,TX101405,693.136368000000061,693.907049400000005
5631,Light Rail,701,Blue Line,February,2018,SAT,Millcreek Station,TX136033,TX136034,474.303902800000003,493.094326599999988
5632,Light Rail,701,Blue Line,February,2018,WKD,Central Pointe Station,TX125094,TX125096,807.894668000000024,860.980337300000087
5633,Light Rail,703,Red Line,February,2018,WKD,Library Station,TX126074,TX126076,1519.116974999999911,1420.215858000000026
5634,Light Rail,703,Red Line,February,2018,WKD,Historic Gardner Station,TX101728,TX101729,158.890677900000014,141.344928899999985
5635,Light Rail,701,Blue Line,February,2018,WKD,Courthouse Station,TX125085,TX125091,1708.464025999999876,1625.684164999999894
5636,Light Rail,701,Blue Line,February,2018,SUN,Old Greektown Station,TX101396,TX101406,532.883076899999992,466.652400899999975
5637,Light Rail,703,Red Line,February,2018,SUN,University South Campus Station,TX127236,TX127243,108.758867799999990,169.309956199999988
5638,Light Rail,703,Red Line,February,2018,SUN,Murray North Station,TX136045,TX136048,148.333949100000012,148.344222800000011
5639,Light Rail,703,Red Line,February,2018,SAT,Courthouse Station,TX125085,TX125091,1480.545846000000211,1677.235329999999976
5640,Light Rail,704,Green Line,February,2018,SUN,Courthouse Station,TX125085,TX125091,531.631111099999998,540.453333300000054
5641,Light Rail,703,Red Line,February,2018,WKD,Meadowbrook Station,TX136035,TX136036,947.398403300000041,867.454962199999954
5642,Light Rail,704,Green Line,March,2018,SUN,JORDAN RIVER SERVICE CENTER RELIEF,JRSCRLF,JRSCRLF,0.666666670000000,0.000000000000000
5643,Light Rail,703,Red Line,March,2018,SUN,Fashion Place West Station,TX153041,TX153045,203.084925300000009,268.296604900000034
5644,Light Rail,701,Blue Line,March,2018,WKD,Salt Lake Central Station,TX101394,TX101404,1143.431689999999890,1032.185161999999991
5645,Light Rail,703,Red Line,March,2018,SUN,Millcreek Station,TX136033,TX136034,225.869840199999999,225.953436299999993
5646,Light Rail,703,Red Line,March,2018,WKD,4800 W. Old Bingham Hwy Station,TX101720,TX101721,574.056991600000060,555.632164400000079
5647,Light Rail,701,Blue Line,March,2018,WKD,Ballpark Station,TX125092,TX125093,590.819111900000053,621.279474400000026
5648,Light Rail,704,Green Line,March,2018,WKD,Decker Lake Station,TX101742,TX101743,408.758166100000039,410.946382500000027
5649,Light Rail,704,Green Line,March,2018,SUN,Courthouse Station,TX125085,TX125091,427.874542099999985,539.243589700000030
5650,Light Rail,703,Red Line,March,2018,SUN,West Jordan City Center Station,TX101726,TX101727,82.932666669999989,90.201338550000003
5651,Light Rail,701,Blue Line,March,2018,SUN,Kimballs Lane Station,TX198095,TX198096,74.066666669999989,70.783333329999991
5652,Light Rail,703,Red Line,March,2018,WKD,Library Station,TX126074,TX126076,1535.599646000000121,1428.154463999999962
5653,Light Rail,701,Blue Line,March,2018,SUN,Draper Town Center Station,TX198097,TX198098,208.426916599999998,197.731029199999995
5654,Light Rail,703,Red Line,March,2018,SUN,MRSC OPERATOR RELIEF,198570,198570,1.500000000000000,2.713917530000000
5655,Light Rail,703,Red Line,March,2018,WKD,University Medical Center,TX127252,TX127253,1626.698450999999977,1746.555625999999847
5656,Light Rail,703,Red Line,March,2018,SAT,Meadowbrook Station,TX136035,TX136036,318.618704900000012,310.164923999999985
5657,Light Rail,703,Red Line,March,2018,WKD,University South Campus Station,TX127236,TX127243,987.317902600000025,1309.842613000000028
5658,Light Rail,703,Red Line,March,2018,SUN,Fort Douglas Station,TX127247,TX127251,222.635338600000011,275.442594799999995
5659,Light Rail,703,Red Line,March,2018,SUN,Library Station,TX126074,TX126076,520.076422800000046,440.494286499999987
5660,Light Rail,703,Red Line,March,2018,SAT,South Jordan Parkway Station,TX101716,TX101717,35.814556100000004,41.224318550000000
5661,Light Rail,704,Green Line,March,2018,SUN,West Valley Central Station,TX101744,TX101745,463.498168500000020,473.746337000000040
5662,Light Rail,703,Red Line,March,2018,SUN,900 South Station,TX136084,TX136085,168.559541500000023,173.646594800000003
5663,Light Rail,703,Red Line,March,2018,WKD,South Jordan Parkway Station,TX101716,TX101717,175.323278200000004,176.310474299999981
5664,Light Rail,701,Blue Line,March,2018,WKD,Crescent View Station,TX198093,TX198094,445.590800600000023,434.198086399999966
5665,Light Rail,701,Blue Line,March,2018,SUN,Courthouse Station,TX125085,TX125091,805.026190500000098,803.678571400000010
5666,Light Rail,703,Red Line,March,2018,SAT,Stadium Station,TX126109,TX126115,636.881356500000038,566.651552600000059
5667,Light Rail,704,Green Line,March,2018,WKD,River Trail Station,TX101738,TX101739,297.921178100000020,312.210165300000028
5668,Light Rail,704,Green Line,March,2018,WKD,1940 W. North Temple Station,TX101999,TX198003,697.473592699999926,708.421680799999990
5669,Light Rail,701,Blue Line,March,2018,SUN,Meadowbrook Station,TX136035,TX136036,183.383333300000004,183.116666699999996
5670,Light Rail,704,Green Line,March,2018,WKD,Central Pointe Station,TX125094,TX125096,1209.604376000000002,1308.243586000000050
5671,Light Rail,701,Blue Line,March,2018,SUN,City Center Station,TX128001,TX128002,491.938095199999964,536.433333300000072
5672,Light Rail,701,Blue Line,March,2018,SUN,Old Greektown Station,TX101396,TX101406,525.728571400000078,484.397619000000020
5673,Light Rail,703,Red Line,March,2018,SUN,Historic Gardner Station,TX101728,TX101729,20.000000000000000,19.743333330000002
5674,Light Rail,704,Green Line,March,2018,SAT,Redwood Junction Station,TX101740,TX101741,233.697499099999987,253.464602700000000
5675,Light Rail,701,Blue Line,March,2018,SAT,Sandy Expo Station,TX173129,TX173130,317.191718300000048,324.278287000000034
5676,Light Rail,703,Red Line,March,2018,SUN,Meadowbrook Station,TX136035,TX136036,172.005646799999994,164.054379000000012
5677,Light Rail,701,Blue Line,March,2018,SUN,Fashion Place West Station,TX153041,TX153045,308.646969700000000,272.614083199999982
5678,Light Rail,704,Green Line,March,2018,SAT,Decker Lake Station,TX101742,TX101743,277.798650800000019,264.086228500000004
5679,Light Rail,701,Blue Line,March,2018,WKD,Sandy Civic Center Station,TX173026,TX173029,563.566507000000001,545.337480799999980
5680,Light Rail,704,Green Line,March,2018,SAT,Gallivan Plaza Station,TX126071,TX126073,352.419175499999994,318.425989700000002
5681,Light Rail,701,Blue Line,March,2018,SUN,Crescent View Station,TX198093,TX198094,69.407575760000000,69.116666670000001
5682,Light Rail,701,Blue Line,March,2018,WKD,Midvale Fort Union Station,TX153046,TX153047,714.849472999999989,747.654275899999902
5683,Light Rail,703,Red Line,March,2018,SUN,Murray Central Station,TX153027,TX153034,267.840617099999974,264.834743199999991
5684,Light Rail,704,Green Line,March,2018,SUN,Redwood Junction Station,TX101740,TX101741,135.374542100000014,146.748168499999991
5685,Light Rail,703,Red Line,March,2018,SAT,Millcreek Station,TX136033,TX136034,413.229057500000010,446.655533400000024
5686,Light Rail,704,Green Line,March,2018,SUN,City Center Station,TX128001,TX128002,271.998168500000020,295.499084200000027
5687,Light Rail,701,Blue Line,March,2018,WKD,Planetarium Station,TX101395,TX101405,729.421116800000050,639.778493500000081
5688,Light Rail,701,Blue Line,March,2018,SAT,Midvale Fort Union Station,TX153046,TX153047,598.636843900000031,543.186294999999973
5689,Light Rail,704,Green Line,March,2018,WKD,JORDAN RIVER SERVICE CENTER RELIEF,JRSCRLF,JRSCRLF,5.642644540000000,14.514038879999999
5690,Light Rail,701,Blue Line,March,2018,SUN,Sandy Civic Center Station,TX173026,TX173029,122.559956700000001,129.373809499999993
5691,Light Rail,704,Green Line,March,2018,SUN,RIVER TRAIL STATION,TX101738,TX101739,74.250000000000000,82.165750920000008
5692,Light Rail,701,Blue Line,March,2018,WKD,Gallivan Plaza Station,TX126071,TX126073,1144.822542999999996,1212.239577999999938
5693,Light Rail,703,Red Line,March,2018,WKD,900 East Station,TX126101,TX126106,1004.467495999999983,920.743880899999908
5694,Light Rail,703,Red Line,March,2018,SAT,Courthouse Station,TX125085,TX125091,1467.667866000000004,1623.307673000000023
5695,Light Rail,701,Blue Line,March,2018,SUN,Arena Station,TX125067,TX125069,409.190476200000035,470.340476200000012
