objectid,mode,lineabbr,route,month_,year_,servicetype,stopname,stopabbrone,stopabbrtwo,avgboardings,avgalightings
229,Commuter Rail,750,FrontRunner,8,2017,WKD,Salt Lake Central Station,FR101393,FR101393,1916.69131,2165.892304
218,Commuter Rail,750,FrontRunner,8,2017,SAT,South Jordan Station,FR198023,FR198023,246.5,232.25
228,Commuter Rail,750,FrontRunner,8,2017,WKD,South Jordan Station,FR198023,FR198023,775.8707862,777.2910429
238,Commuter Rail,750,FrontRunner,8,2017,SAT,Woods Cross Station,FR301085,FR301085,251,243.75
248,Commuter Rail,750,FrontRunner,8,2017,WKD,Woods Cross Station,FR301085,FR301085,603.4909507,560.9243148
258,Commuter Rail,750,FrontRunner,9,2017,SAT,American Fork Station,FR801160,FR801160,335.2083333,308.9166667
250,Commuter Rail,750,FrontRunner,9,2017,WKD,American Fork Station,FR801160,FR801160,1016.771052,920.7451021
254,Commuter Rail,750,FrontRunner,9,2017,SAT,Clearfield Station,FR301081,FR301081,352.7083333,323.0694444
267,Commuter Rail,750,FrontRunner,9,2017,WKD,Clearfield Station,FR301081,FR301081,879.8988732,871.4068925
260,Commuter Rail,750,FrontRunner,9,2017,SAT,Draper Station,FR198022,FR198022,182.3472222,161.5277778
266,Commuter Rail,750,FrontRunner,9,2017,WKD,Draper Station,FR198022,FR198022,840.7969558,816.3874864
268,Commuter Rail,750,FrontRunner,9,2017,SAT,Farmington Station,FR301084,FR301084,471.7222222,440.7916667
255,Commuter Rail,750,FrontRunner,9,2017,WKD,Farmington Station,FR301084,FR301084,546.1838751,569.6694245
259,Commuter Rail,750,FrontRunner,9,2017,SAT,Layton Station,FR301082,FR301082,364.5555556,317.5555556
274,Commuter Rail,750,FrontRunner,9,2017,WKD,Layton Station,FR301082,FR301082,736.5922695,757.2848623
265,Commuter Rail,750,FrontRunner,9,2017,SAT,Lehi Station,FR801159,FR801159,353.1388889,353.3611111
249,Commuter Rail,750,FrontRunner,9,2017,WKD,Lehi Station,FR801159,FR801159,1300.465231,1205.404551
251,Commuter Rail,750,FrontRunner,9,2017,SAT,Murray Central Station,FR198021,FR198021,725,667.1527778
276,Commuter Rail,750,FrontRunner,9,2017,WKD,Murray Central Station,FR198021,FR198021,2054.860339,2116.586234
270,Commuter Rail,750,FrontRunner,9,2017,SAT,North Temple Station,FR198030,FR198030,1099.708333,1135.555556
278,Commuter Rail,750,FrontRunner,9,2017,WKD,North Temple Station,FR198030,FR198030,2838.473267,2711.507598
269,Commuter Rail,750,FrontRunner,9,2017,SAT,Ogden Central Station,FR601084,FR601084,879,895.5555556
252,Commuter Rail,750,FrontRunner,9,2017,WKD,Ogden Central Station,FR601084,FR601084,1336.79979,1546.092196
275,Commuter Rail,750,FrontRunner,9,2017,SAT,Orem Central Station,FR801163,FR801163,528.2777778,493.3611111
272,Commuter Rail,750,FrontRunner,9,2017,WKD,Orem Central Station,FR801163,FR801163,1698.391523,1560.614745
257,Commuter Rail,750,FrontRunner,9,2017,WKD,Pleasant View Station,FR601083,FR601083,37.58845806,31.35298358
264,Commuter Rail,750,FrontRunner,9,2017,SAT,Provo Central Station,FR801164,FR801164,1146.25,1412.263889
253,Commuter Rail,750,FrontRunner,9,2017,WKD,Provo Central Station,FR801164,FR801164,1934.031603,1882.870569
279,Commuter Rail,750,FrontRunner,9,2017,SAT,Roy Station,FR601085,FR601085,276.0416667,234.375
263,Commuter Rail,750,FrontRunner,9,2017,WKD,Roy Station,FR601085,FR601085,486.5003152,504.6159599
277,Commuter Rail,750,FrontRunner,9,2017,SAT,Salt Lake Central Station,FR101393,FR101393,1137.013889,1106.458333
262,Commuter Rail,750,FrontRunner,9,2017,WKD,Salt Lake Central Station,FR101393,FR101393,1993.835259,2207.131428
271,Commuter Rail,750,FrontRunner,9,2017,SAT,South Jordan Station,FR198023,FR198023,223.8333333,206.625
273,Commuter Rail,750,FrontRunner,9,2017,WKD,South Jordan Station,FR198023,FR198023,812.0876293,816.2281325
261,Commuter Rail,750,FrontRunner,9,2017,SAT,Woods Cross Station,FR301085,FR301085,263.5,277.9583333
256,Commuter Rail,750,FrontRunner,9,2017,WKD,Woods Cross Station,FR301085,FR301085,642.0719573,644.062795
301,Commuter Rail,750,FrontRunner,10,2017,SAT,American Fork Station,FR801160,FR801160,332.6666667,263.5833333
280,Commuter Rail,750,FrontRunner,10,2017,WKD,American Fork Station,FR801160,FR801160,942.418527,832.0585455
293,Commuter Rail,750,FrontRunner,10,2017,SAT,Clearfield Station,FR301081,FR301081,343.125,285
310,Commuter Rail,750,FrontRunner,10,2017,WKD,Clearfield Station,FR301081,FR301081,703.0716031,804.0141643
304,Commuter Rail,750,FrontRunner,10,2017,SAT,Draper Station,FR198022,FR198022,198.1666667,175.7083333
292,Commuter Rail,750,FrontRunner,10,2017,WKD,Draper Station,FR198022,FR198022,782.9233857,763.5537014
307,Commuter Rail,750,FrontRunner,10,2017,SAT,Farmington Station,FR301084,FR301084,522.875,572.4166667
306,Commuter Rail,750,FrontRunner,10,2017,WKD,Farmington Station,FR301084,FR301084,462.1293811,531.8050772
288,Commuter Rail,750,FrontRunner,10,2017,SAT,Layton Station,FR301082,FR301082,340.625,284.4166667
298,Commuter Rail,750,FrontRunner,10,2017,WKD,Layton Station,FR301082,FR301082,583.6587176,714.9926308
286,Commuter Rail,750,FrontRunner,10,2017,SAT,Lehi Station,FR801159,FR801159,336,330.2083333
297,Commuter Rail,750,FrontRunner,10,2017,WKD,Lehi Station,FR801159,FR801159,1247.858893,1111.897411
303,Commuter Rail,750,FrontRunner,10,2017,SAT,Murray Central Station,FR198021,FR198021,802.9166667,824.5833333
295,Commuter Rail,750,FrontRunner,10,2017,WKD,Murray Central Station,FR198021,FR198021,1803.057438,1946.631524
283,Commuter Rail,750,FrontRunner,10,2017,SAT,North Temple Station,FR198030,FR198030,824.125,789.7916667
289,Commuter Rail,750,FrontRunner,10,2017,WKD,North Temple Station,FR198030,FR198030,2567.120771,2259.071631
287,Commuter Rail,750,FrontRunner,10,2017,SAT,Ogden Central Station,FR601084,FR601084,872.25,903.7083333
294,Commuter Rail,750,FrontRunner,10,2017,WKD,Ogden Central Station,FR601084,FR601084,1128.190822,1399.945633
308,Commuter Rail,750,FrontRunner,10,2017,SAT,Orem Central Station,FR801163,FR801163,478.3333333,446.2916667
284,Commuter Rail,750,FrontRunner,10,2017,WKD,Orem Central Station,FR801163,FR801163,1553.14607,1279.549086
302,Commuter Rail,750,FrontRunner,10,2017,WKD,Pleasant View Station,FR601083,FR601083,41.77697438,38.56399721
299,Commuter Rail,750,FrontRunner,10,2017,SAT,Provo Central Station,FR801164,FR801164,1065.125,1282
300,Commuter Rail,750,FrontRunner,10,2017,WKD,Provo Central Station,FR801164,FR801164,1876.525352,1731.029279
291,Commuter Rail,750,FrontRunner,10,2017,SAT,Roy Station,FR601085,FR601085,253.9583333,211.0416667
305,Commuter Rail,750,FrontRunner,10,2017,WKD,Roy Station,FR601085,FR601085,396.7360998,460.7561285
309,Commuter Rail,750,FrontRunner,10,2017,SAT,Salt Lake Central Station,FR101393,FR101393,976.4166667,999.3333333
282,Commuter Rail,750,FrontRunner,10,2017,WKD,Salt Lake Central Station,FR101393,FR101393,1763.544209,1924.281322
296,Commuter Rail,750,FrontRunner,10,2017,SAT,South Jordan Station,FR198023,FR198023,251.8333333,239.1666667
281,Commuter Rail,750,FrontRunner,10,2017,WKD,South Jordan Station,FR198023,FR198023,770.8116214,778.2068525
290,Commuter Rail,750,FrontRunner,10,2017,SAT,Woods Cross Station,FR301085,FR301085,246.4583333,239.125
285,Commuter Rail,750,FrontRunner,10,2017,WKD,Woods Cross Station,FR301085,FR301085,521.4857612,562.818022
325,Commuter Rail,750,FrontRunner,11,2017,SAT,American Fork Station,FR801160,FR801160,362.8,326.2
312,Commuter Rail,750,FrontRunner,11,2017,WKD,American Fork Station,FR801160,FR801160,1033.450056,917.6357201
331,Commuter Rail,750,FrontRunner,11,2017,SAT,Clearfield Station,FR301081,FR301081,318.8,293.4
332,Commuter Rail,750,FrontRunner,11,2017,WKD,Clearfield Station,FR301081,FR301081,818.8882468,820.0454778
339,Commuter Rail,750,FrontRunner,11,2017,SAT,Draper Station,FR198022,FR198022,147,135.4
341,Commuter Rail,750,FrontRunner,11,2017,WKD,Draper Station,FR198022,FR198022,810.5932753,793.5748789
320,Commuter Rail,750,FrontRunner,11,2017,SAT,Farmington Station,FR301084,FR301084,315.8,262.2
322,Commuter Rail,750,FrontRunner,11,2017,WKD,Farmington Station,FR301084,FR301084,498.2572676,508.231448
315,Commuter Rail,750,FrontRunner,11,2017,SAT,Layton Station,FR301082,FR301082,320.2,278.5333333
338,Commuter Rail,750,FrontRunner,11,2017,WKD,Layton Station,FR301082,FR301082,713.9797275,751.4836844
336,Commuter Rail,750,FrontRunner,11,2017,SAT,Lehi Station,FR801159,FR801159,344.4,322.2
335,Commuter Rail,750,FrontRunner,11,2017,WKD,Lehi Station,FR801159,FR801159,1400.690916,1277.987757
321,Commuter Rail,750,FrontRunner,11,2017,SAT,Murray Central Station,FR198021,FR198021,632.6,633
340,Commuter Rail,750,FrontRunner,11,2017,WKD,Murray Central Station,FR198021,FR198021,1985.723876,2156.987337
323,Commuter Rail,750,FrontRunner,11,2017,SAT,North Temple Station,FR198030,FR198030,986.8,970.6
326,Commuter Rail,750,FrontRunner,11,2017,WKD,North Temple Station,FR198030,FR198030,2698.676765,2632.741226
314,Commuter Rail,750,FrontRunner,11,2017,SAT,Ogden Central Station,FR601084,FR601084,767.7333333,817.8
324,Commuter Rail,750,FrontRunner,11,2017,WKD,Ogden Central Station,FR601084,FR601084,1316.65154,1488.52547
337,Commuter Rail,750,FrontRunner,11,2017,SAT,Orem Central Station,FR801163,FR801163,447.6,411.8
330,Commuter Rail,750,FrontRunner,11,2017,WKD,Orem Central Station,FR801163,FR801163,1556.158299,1317.378813
333,Commuter Rail,750,FrontRunner,11,2017,WKD,Pleasant View Station,FR601083,FR601083,34.02487711,32.68151703
334,Commuter Rail,750,FrontRunner,11,2017,SAT,Provo Central Station,FR801164,FR801164,963.85,1197.2
313,Commuter Rail,750,FrontRunner,11,2017,WKD,Provo Central Station,FR801164,FR801164,1945.644927,1875.367567
327,Commuter Rail,750,FrontRunner,11,2017,SAT,Roy Station,FR601085,FR601085,218.8,210
319,Commuter Rail,750,FrontRunner,11,2017,WKD,Roy Station,FR601085,FR601085,475.275411,499.2183568
329,Commuter Rail,750,FrontRunner,11,2017,SAT,Salt Lake Central Station,FR101393,FR101393,1114.6,1108.2
328,Commuter Rail,750,FrontRunner,11,2017,WKD,Salt Lake Central Station,FR101393,FR101393,1876.282612,2137.1563
316,Commuter Rail,750,FrontRunner,11,2017,SAT,South Jordan Station,FR198023,FR198023,208.4,193.4
311,Commuter Rail,750,FrontRunner,11,2017,WKD,South Jordan Station,FR198023,FR198023,862.3264171,836.1554725
317,Commuter Rail,750,FrontRunner,11,2017,SAT,Woods Cross Station,FR301085,FR301085,240.2,227.8
318,Commuter Rail,750,FrontRunner,11,2017,WKD,Woods Cross Station,FR301085,FR301085,612.6177843,602.0098456
368,Commuter Rail,750,FrontRunner,12,2017,SAT,American Fork Station,FR801160,FR801160,448.2,438.6666667
350,Commuter Rail,750,FrontRunner,12,2017,WKD,American Fork Station,FR801160,FR801160,941.4701455,810.5605495
346,Commuter Rail,750,FrontRunner,12,2017,SAT,Clearfield Station,FR301081,FR301081,357.8666667,295.9333333
351,Commuter Rail,750,FrontRunner,12,2017,WKD,Clearfield Station,FR301081,FR301081,810.3065886,756.3753514
364,Commuter Rail,750,FrontRunner,12,2017,SAT,Draper Station,FR198022,FR198022,196,176.0666667
358,Commuter Rail,750,FrontRunner,12,2017,WKD,Draper Station,FR198022,FR198022,697.4224624,657.7255609
363,Commuter Rail,750,FrontRunner,12,2017,SAT,Farmington Station,FR301084,FR301084,329.8666667,312.6666667
342,Commuter Rail,750,FrontRunner,12,2017,WKD,Farmington Station,FR301084,FR301084,536.8463516,508.7924535
344,Commuter Rail,750,FrontRunner,12,2017,SAT,Layton Station,FR301082,FR301082,381.3333333,357.5
343,Commuter Rail,750,FrontRunner,12,2017,WKD,Layton Station,FR301082,FR301082,740.5659183,710.140003
365,Commuter Rail,750,FrontRunner,12,2017,SAT,Lehi Station,FR801159,FR801159,421.8,437.8
355,Commuter Rail,750,FrontRunner,12,2017,WKD,Lehi Station,FR801159,FR801159,1183.931211,1081.982929
366,Commuter Rail,750,FrontRunner,12,2017,SAT,Murray Central Station,FR198021,FR198021,682.5333333,623.1333333
345,Commuter Rail,750,FrontRunner,12,2017,WKD,Murray Central Station,FR198021,FR198021,1617.108848,1661.641111
352,Commuter Rail,750,FrontRunner,12,2017,SAT,North Temple Station,FR198030,FR198030,1317.733333,1606.5
372,Commuter Rail,750,FrontRunner,12,2017,WKD,North Temple Station,FR198030,FR198030,2630.714183,2895.464128
370,Commuter Rail,750,FrontRunner,12,2017,SAT,Ogden Central Station,FR601084,FR601084,1182.366667,1147.5
348,Commuter Rail,750,FrontRunner,12,2017,WKD,Ogden Central Station,FR601084,FR601084,1428.965694,1532.787308
356,Commuter Rail,750,FrontRunner,12,2017,SAT,Orem Central Station,FR801163,FR801163,678.0666667,603.2
362,Commuter Rail,750,FrontRunner,12,2017,WKD,Orem Central Station,FR801163,FR801163,1264.774554,1110.085964
349,Commuter Rail,750,FrontRunner,12,2017,WKD,Pleasant View Station,FR601083,FR601083,37.63855621,31.20300213
353,Commuter Rail,750,FrontRunner,12,2017,SAT,Provo Central Station,FR801164,FR801164,1607.2,1669.533333
357,Commuter Rail,750,FrontRunner,12,2017,WKD,Provo Central Station,FR801164,FR801164,2025.662013,1931.789928
369,Commuter Rail,750,FrontRunner,12,2017,SAT,Roy Station,FR601085,FR601085,319.2666667,272.2
347,Commuter Rail,750,FrontRunner,12,2017,WKD,Roy Station,FR601085,FR601085,483.609712,457.4231994
359,Commuter Rail,750,FrontRunner,12,2017,SAT,Salt Lake Central Station,FR101393,FR101393,1772.666667,1810.466667
371,Commuter Rail,750,FrontRunner,12,2017,WKD,Salt Lake Central Station,FR101393,FR101393,2110.452544,2430.781535
361,Commuter Rail,750,FrontRunner,12,2017,SAT,South Jordan Station,FR198023,FR198023,226.5333333,207.4
360,Commuter Rail,750,FrontRunner,12,2017,WKD,South Jordan Station,FR198023,FR198023,750.7243094,712.0934931
367,Commuter Rail,750,FrontRunner,12,2017,SAT,Woods Cross Station,FR301085,FR301085,233.5333333,195
354,Commuter Rail,750,FrontRunner,12,2017,WKD,Woods Cross Station,FR301085,FR301085,619.7862273,546.2535706
382,Commuter Rail,750,FrontRunner,1,2018,SAT,American Fork Station,FR801160,FR801160,239.3333333,221.6666667
384,Commuter Rail,750,FrontRunner,1,2018,WKD,American Fork Station,FR801160,FR801160,939.0018369,801.4248308
389,Commuter Rail,750,FrontRunner,1,2018,SAT,Clearfield Station,FR301081,FR301081,259.5,241.25
402,Commuter Rail,750,FrontRunner,1,2018,WKD,Clearfield Station,FR301081,FR301081,854.9681625,808.2228516
403,Commuter Rail,750,FrontRunner,1,2018,SAT,Draper Station,FR198022,FR198022,149.4166667,146.8333333
378,Commuter Rail,750,FrontRunner,1,2018,WKD,Draper Station,FR198022,FR198022,835.2749151,799.1004148
395,Commuter Rail,750,FrontRunner,1,2018,SAT,Farmington Station,FR301084,FR301084,254,220
375,Commuter Rail,750,FrontRunner,1,2018,WKD,Farmington Station,FR301084,FR301084,484.431074,470.5533527
399,Commuter Rail,750,FrontRunner,1,2018,SAT,Layton Station,FR301082,FR301082,269.3333333,225.0833333
386,Commuter Rail,750,FrontRunner,1,2018,WKD,Layton Station,FR301082,FR301082,722.6697201,690.744467
374,Commuter Rail,750,FrontRunner,1,2018,SAT,Lehi Station,FR801159,FR801159,261.9166667,248
379,Commuter Rail,750,FrontRunner,1,2018,WKD,Lehi Station,FR801159,FR801159,1253.624007,1145.132275
388,Commuter Rail,750,FrontRunner,1,2018,SAT,Murray Central Station,FR198021,FR198021,595.5833333,597.75
383,Commuter Rail,750,FrontRunner,1,2018,WKD,Murray Central Station,FR198021,FR198021,1789.049116,1871.983823
380,Commuter Rail,750,FrontRunner,1,2018,SAT,North Temple Station,FR198030,FR198030,827.0833333,677
390,Commuter Rail,750,FrontRunner,1,2018,WKD,North Temple Station,FR198030,FR198030,2632.976369,2599.435075
385,Commuter Rail,750,FrontRunner,1,2018,SAT,Ogden Central Station,FR601084,FR601084,738.8333333,767.75
373,Commuter Rail,750,FrontRunner,1,2018,WKD,Ogden Central Station,FR601084,FR601084,1242.925706,1434.7468
381,Commuter Rail,750,FrontRunner,1,2018,SAT,Orem Central Station,FR801163,FR801163,433.6666667,427.8333333
393,Commuter Rail,750,FrontRunner,1,2018,WKD,Orem Central Station,FR801163,FR801163,1445.276747,1364.051484
387,Commuter Rail,750,FrontRunner,1,2018,WKD,Pleasant View Station,FR601083,FR601083,28.84529282,31.85271161
401,Commuter Rail,750,FrontRunner,1,2018,SAT,Provo Central Station,FR801164,FR801164,822.75,1125.916667
397,Commuter Rail,750,FrontRunner,1,2018,WKD,Provo Central Station,FR801164,FR801164,1771.526895,1818.843943
394,Commuter Rail,750,FrontRunner,1,2018,SAT,Roy Station,FR601085,FR601085,187.8333333,174.5
391,Commuter Rail,750,FrontRunner,1,2018,WKD,Roy Station,FR601085,FR601085,461.7667628,442.6228473
392,Commuter Rail,750,FrontRunner,1,2018,SAT,Salt Lake Central Station,FR101393,FR101393,845.75,841.0833333
400,Commuter Rail,750,FrontRunner,1,2018,WKD,Salt Lake Central Station,FR101393,FR101393,1828.765195,2074.758097
398,Commuter Rail,750,FrontRunner,1,2018,SAT,South Jordan Station,FR198023,FR198023,209.0833333,186.1666667
377,Commuter Rail,750,FrontRunner,1,2018,WKD,South Jordan Station,FR198023,FR198023,852.9087543,826.9594867
396,Commuter Rail,750,FrontRunner,1,2018,SAT,Woods Cross Station,FR301085,FR301085,192.6666667,183
376,Commuter Rail,750,FrontRunner,1,2018,WKD,Woods Cross Station,FR301085,FR301085,594.2554578,562.0738375
434,Commuter Rail,750,FrontRunner,2,2018,SAT,American Fork Station,FR801160,FR801160,204.45,190.05
409,Commuter Rail,750,FrontRunner,2,2018,WKD,American Fork Station,FR801160,FR801160,913.734335,821.1980758
419,Commuter Rail,750,FrontRunner,2,2018,SAT,Clearfield Station,FR301081,FR301081,248.4833333,209.4666667
411,Commuter Rail,750,FrontRunner,2,2018,WKD,Clearfield Station,FR301081,FR301081,890.2637918,835.3276506
405,Commuter Rail,750,FrontRunner,2,2018,SAT,Draper Station,FR198022,FR198022,156.3166667,148.8833333
420,Commuter Rail,750,FrontRunner,2,2018,WKD,Draper Station,FR198022,FR198022,827.8231316,810.3924022
430,Commuter Rail,750,FrontRunner,2,2018,SAT,Farmington Station,FR301084,FR301084,221.7833333,223.45
414,Commuter Rail,750,FrontRunner,2,2018,WKD,Farmington Station,FR301084,FR301084,515.973297,484.8207532
415,Commuter Rail,750,FrontRunner,2,2018,SAT,Layton Station,FR301082,FR301082,298.1666667,258.3333333
410,Commuter Rail,750,FrontRunner,2,2018,WKD,Layton Station,FR301082,FR301082,748.8630383,713.5941562
423,Commuter Rail,750,FrontRunner,2,2018,SAT,Lehi Station,FR801159,FR801159,234.8833333,245.4
416,Commuter Rail,750,FrontRunner,2,2018,WKD,Lehi Station,FR801159,FR801159,1260.933898,1164.741428
413,Commuter Rail,750,FrontRunner,2,2018,SAT,Murray Central Station,FR198021,FR198021,583.7833333,573.1666667
427,Commuter Rail,750,FrontRunner,2,2018,WKD,Murray Central Station,FR198021,FR198021,1836.701755,1884.835075
417,Commuter Rail,750,FrontRunner,2,2018,SAT,North Temple Station,FR198030,FR198030,672.2166667,702.7333333
404,Commuter Rail,750,FrontRunner,2,2018,WKD,North Temple Station,FR198030,FR198030,2609.768024,2665.619713
433,Commuter Rail,750,FrontRunner,2,2018,SAT,Ogden Central Station,FR601084,FR601084,757.8,777.45
426,Commuter Rail,750,FrontRunner,2,2018,WKD,Ogden Central Station,FR601084,FR601084,1249.08548,1447.211073
424,Commuter Rail,750,FrontRunner,2,2018,SAT,Orem Central Station,FR801163,FR801163,421.25,388.2666667
412,Commuter Rail,750,FrontRunner,2,2018,WKD,Orem Central Station,FR801163,FR801163,1521.894226,1435.101157
421,Commuter Rail,750,FrontRunner,2,2018,WKD,Pleasant View Station,FR601083,FR601083,35.62265496,29.41504686
422,Commuter Rail,750,FrontRunner,2,2018,SAT,Provo Central Station,FR801164,FR801164,870.1,982.6
429,Commuter Rail,750,FrontRunner,2,2018,WKD,Provo Central Station,FR801164,FR801164,1842.052273,1834.845055
428,Commuter Rail,750,FrontRunner,2,2018,SAT,Roy Station,FR601085,FR601085,191.45,175.1166667
408,Commuter Rail,750,FrontRunner,2,2018,WKD,Roy Station,FR601085,FR601085,484.3100255,464.8734746
432,Commuter Rail,750,FrontRunner,2,2018,SAT,Salt Lake Central Station,FR101393,FR101393,780.2333333,803.0666667
418,Commuter Rail,750,FrontRunner,2,2018,WKD,Salt Lake Central Station,FR101393,FR101393,1898.334811,2095.220304
425,Commuter Rail,750,FrontRunner,2,2018,SAT,South Jordan Station,FR198023,FR198023,202.6166667,185.85
431,Commuter Rail,750,FrontRunner,2,2018,WKD,South Jordan Station,FR198023,FR198023,849.8178076,842.0591781
407,Commuter Rail,750,FrontRunner,2,2018,SAT,Woods Cross Station,FR301085,FR301085,214.35,192.3166667
